acc	dc0_val	dc1_val	loss
75.0	0.4742248112363222	0.41882867430811804	0.6871854662895203
79.0	0.4817075073805454	0.4240170364631977	0.6851680874824524
83.0	0.48261348033418017	0.4301032853814977	0.6830040812492371
84.0	0.47894931995444145	0.4374546205642206	0.68052738904953
83.0	0.46771382093858344	0.441563556769455	0.6776239275932312
83.0	0.44532776343843933	0.4385221891882048	0.6743728518486023
83.0	0.4171699974895453	0.4309603900765252	0.6708095073699951
82.0	0.39030000295130207	0.4208788571057498	0.6669996380805969
82.0	0.3684712705375576	0.4110719438415683	0.6628953218460083
82.0	0.3510289785043993	0.4008953019187004	0.6585584282875061
82.0	0.3367931129602454	0.3905208836270514	0.653924822807312
81.0	0.3243655452474199	0.37933204906346113	0.6488291621208191
82.0	0.313141717503974	0.36690179452905297	0.6433602571487427
82.0	0.3023814254077034	0.35326219490147415	0.6375368237495422
82.0	0.29195820464818445	0.3392023418243146	0.6313193440437317
82.0	0.2821044171236145	0.32517456560656677	0.6247206330299377
83.0	0.2729324760437701	0.3118974212817542	0.6177669763565063
83.0	0.26438399027642956	0.29920883556169947	0.6104709506034851
82.0	0.25663400472798054	0.2873206884276651	0.6029360294342041
82.0	0.2499889953815194	0.27630304888152096	0.5951204299926758
82.0	0.24438178543106856	0.2663910459460757	0.5871243476867676
82.0	0.2398412321894698	0.257470254445134	0.5789265632629395
82.0	0.2362126469438987	0.24948404214040093	0.5705676078796387
82.0	0.23309473864641458	0.24243686698682512	0.5620037913322449
82.0	0.23036344145199186	0.2361208111411891	0.5532654523849487
81.0	0.22779301422236053	0.23045328815574354	0.5443937182426453
81.0	0.225302190537748	0.2253318689497419	0.5354225039482117
81.0	0.22283203295892695	0.2207151729687508	0.5264654755592346
81.0	0.2203886402524214	0.21652407333905405	0.5175358057022095
81.0	0.21807055859794755	0.21275673271492634	0.5085849165916443
81.0	0.21577657508242556	0.20917254837636493	0.4997454881668091
81.0	0.21366825172280385	0.2058220316142767	0.49100014567375183
81.0	0.21164814762129847	0.20260523619838228	0.4823837876319885
81.0	0.20978968039330426	0.1995625209556484	0.47395050525665283
81.0	0.2079957832834968	0.19662611889043002	0.46583905816078186
81.0	0.20625651299401138	0.193799737730602	0.457927942276001
81.0	0.20445262807366898	0.19102710777374637	0.4502110183238983
81.0	0.20268712461534563	0.1884075299378956	0.4427240788936615
81.0	0.20087556936341328	0.18583495939628486	0.4356345534324646
81.0	0.1990283826222515	0.18331715337328663	0.42886415123939514
81.0	0.1971425889364373	0.18087240348310038	0.4224436283111572
82.0	0.19524825028264506	0.1785050918118784	0.4164726138114929
82.0	0.19331950355817734	0.1761579018051945	0.41073060035705566
82.0	0.19134181822031937	0.17379926675353444	0.40521907806396484
82.0	0.18935927792546625	0.17150303143911588	0.4000355303287506
82.0	0.1873517170725078	0.16926634703331594	0.39529848098754883
82.0	0.18533768008141632	0.16704603020956127	0.39116132259368896
82.0	0.1832977732116601	0.1648711192258474	0.38738587498664856
82.0	0.1812713758222291	0.16272901266761752	0.3839385509490967
82.0	0.1792705039186477	0.16061791328203026	0.3808029294013977
82.0	0.17725953577927245	0.15853594621449021	0.37809720635414124
82.0	0.17524584691274855	0.15643894471146091	0.37560364603996277
82.0	0.17323446491915073	0.15432283955196133	0.37324342131614685
82.0	0.17124196908202738	0.15218280092906777	0.37100300192832947
82.0	0.169253426656384	0.14999411781847335	0.3688695728778839
82.0	0.16720379072842975	0.14776491331585215	0.3668457269668579
82.0	0.16503882973292716	0.14545182237240104	0.36563771963119507
83.0	0.16280506408472106	0.14315797021279716	0.36447206139564514
83.0	0.16047865032895675	0.14088829180033888	0.36332520842552185
83.0	0.15808585702804695	0.13864691120164468	0.3623488247394562
83.0	0.15574111218441308	0.13642646327540284	0.3614591956138611
83.0	0.1534823418746934	0.13422209060293994	0.360656201839447
83.0	0.15123980889020983	0.1320405775066363	0.35989993810653687
83.0	0.14899050646118872	0.1298502219278055	0.3591701090335846
83.0	0.14675817654570988	0.1276680589602073	0.3584383428096771
83.0	0.14451361822149503	0.12548316022063222	0.3576911687850952
83.0	0.14227948378963484	0.12330617813880868	0.35690826177597046
83.0	0.1400392440405669	0.1211246406485939	0.35606998205184937
83.0	0.13780351700859927	0.11896758375263423	0.3551633954048157
83.0	0.13557701917597703	0.11681453519552404	0.35418370366096497
83.0	0.1333715647271704	0.1146675085704269	0.35310009121894836
83.0	0.131183434737828	0.1125437844270306	0.3519188463687897
83.0	0.12901305838531676	0.1104469021181658	0.35062822699546814
83.0	0.1268825687880783	0.10837947551308973	0.34922364354133606
83.0	0.12479169765802338	0.10632972509787432	0.3477097153663635
83.0	0.12273200587347956	0.10432765394750217	0.3460797965526581
83.0	0.12072901216003934	0.10236683379326837	0.34434032440185547
83.0	0.11875644630120816	0.10045120388356901	0.3425050675868988
83.0	0.11684297753820455	0.098591445181117	0.3405739963054657
83.0	0.11496394430256096	0.09677109380984202	0.33855360746383667
83.0	0.11314860330194011	0.09501174898732984	0.3364492356777191
84.0	0.11137909658635549	0.09331142423370457	0.3342708349227905
84.0	0.10965247768671112	0.09165856768893553	0.332026869058609
84.0	0.10798362395199104	0.09005133439606297	0.32972073554992676
84.0	0.1063552445297006	0.08850332550849094	0.32735708355903625
84.0	0.1047784612834441	0.08700156728312716	0.32494017481803894
84.0	0.1032437130021232	0.08554511647012787	0.3224776089191437
84.0	0.10175594385328358	0.08413818240579893	0.319972962141037
84.0	0.10030287760261204	0.08277565606727849	0.3174282908439636
85.0	0.09889822788068182	0.08145368433118459	0.3148529827594757
85.0	0.09752192275022356	0.08017528216209216	0.3122425675392151
85.0	0.0961902723330241	0.07894205014885392	0.30960285663604736
85.0	0.09489598297761491	0.0777443456834743	0.3072769343852997
85.0	0.09363611017743079	0.07658365168829563	0.30493324995040894
85.0	0.0924324256726178	0.07548336927797442	0.3027431070804596
85.0	0.09120447503605614	0.0743479974551828	0.3008066415786743
85.0	0.08999422933579607	0.07322518697689555	0.29896122217178345
86.0	0.08882264180988451	0.07215438693963817	0.2971349358558655
86.0	0.08769444883547897	0.07112785694004711	0.2951819598674774
86.0	0.08661277057980048	0.07015477228364528	0.29330164194107056
