acc	dc0_val	dc1_val	loss
50.0	0.3572311743556401	0.41499013356673	0.6925877928733826
50.0	0.3086709568584628	0.3468272127850711	0.6918198466300964
85.0	0.26506878660671684	0.28721980185174034	0.6906219124794006
50.0	0.23346689563372555	0.24517892044692177	0.6896000504493713
50.0	0.2125609153115966	0.21790211023550246	0.6885279417037964
50.0	0.1984412167936695	0.1993334104357184	0.687364935874939
52.0	0.18846685048513012	0.18594887629214585	0.6860966682434082
66.0	0.1810542508520588	0.17613783869821764	0.6847366690635681
81.0	0.17545562543719928	0.16868703133917154	0.6832924485206604
91.0	0.17106443921082845	0.16283408074596406	0.6817895770072937
93.0	0.16744708307752637	0.1582285794440881	0.6802107691764832
93.0	0.1643846272978096	0.15453499410570792	0.678536593914032
92.0	0.16181053042581225	0.15161365708131372	0.6767534613609314
90.0	0.15971998609038274	0.1492714500033388	0.6748731136322021
87.0	0.15809108430133564	0.14743240967161772	0.6728983521461487
86.0	0.15685845804983203	0.14593074185901375	0.6708117723464966
87.0	0.15590083397247437	0.1446632679219893	0.6686030626296997
90.0	0.15504533130258474	0.143614937851845	0.6662811636924744
91.0	0.15433535415298458	0.14275668777800596	0.6638268232345581
92.0	0.15376645722942217	0.14195576913003172	0.6612536907196045
92.0	0.15328375434309569	0.14124493982963351	0.6585536003112793
92.0	0.1528430325429945	0.1406170471088238	0.6557199954986572
92.0	0.15245469996471706	0.1400559758541302	0.6527591347694397
92.0	0.15208453239474998	0.1395713543338412	0.6496642231941223
92.0	0.15175208722036146	0.13913301565634364	0.6464248895645142
92.0	0.1514589178447846	0.13875897021476197	0.6430333852767944
92.0	0.15120840205099917	0.13842908639678642	0.6394885778427124
92.0	0.1509839978969762	0.13813469385779778	0.6357892155647278
92.0	0.15079489555365508	0.13788618607037137	0.631931483745575
93.0	0.1506346768758803	0.13766275772760825	0.6279112696647644
92.0	0.15049874856937298	0.13746800894408673	0.6237283945083618
92.0	0.15039036307844234	0.13729529579591332	0.6193780303001404
93.0	0.15029413831804977	0.13715541374918036	0.6148502826690674
93.0	0.15023324072374244	0.1370459102208373	0.610071063041687
93.0	0.15018952618446263	0.13696263177915244	0.6051174402236938
93.0	0.15016890543193484	0.1368976577047467	0.5999624133110046
93.0	0.15016453954408707	0.13684819128439574	0.5946094989776611
93.0	0.15017701820876522	0.13682391816721784	0.5890729427337646
93.0	0.150201243576555	0.1368190089214515	0.5833469033241272
93.0	0.150227970242568	0.13682254135514807	0.577444314956665
93.0	0.15027431649267753	0.1368468812723883	0.5713611245155334
93.0	0.15033846106174067	0.1368876002134296	0.5651036500930786
93.0	0.15039744884504536	0.1369336078059176	0.5586667656898499
93.0	0.15047810328071215	0.13699674135554463	0.5520468950271606
93.0	0.15056375547514694	0.13705223662687255	0.5452551245689392
93.0	0.15066507999013667	0.1371377983809231	0.5382869839668274
93.0	0.15076377903349936	0.1372192251029549	0.5311571359634399
93.0	0.15088644587204508	0.1373192176321625	0.5238768458366394
93.0	0.15101614918926107	0.1374175637853608	0.5163902640342712
93.0	0.15115059990017987	0.13752732983016688	0.5087694525718689
93.0	0.15128885354088747	0.13765669389146656	0.5009927749633789
