acc	dc0_val	dc1_val	loss
50.0	0.08754948901143442	0.10116662767925337	1.3843189477920532
50.0	0.031062844905563013	0.03631954328156874	1.3823952078819275
50.0	0.015021353093503602	0.017477361701630147	1.3797942399978638
50.0	0.00635833464162874	0.007826361578869512	1.3756255507469177
50.0	0.004786048408184609	0.005118557287575464	1.3749902844429016
50.0	0.002934858534931193	0.002908421235569673	1.3729753494262695
50.0	0.0021989702249868995	0.0016954398227206125	1.3708374500274658
50.0	0.0014057435595676774	0.0007425417869075581	1.3689154982566833
50.0	0.001242939028680223	0.00023342834459811948	1.363704264163971
50.0	0.0013163890812998547	-0.00014013570638298615	1.3579605221748352
50.0	0.001364282911999528	-0.0003534834835898135	1.3537647128105164
50.0	0.0015899737784616863	-0.00040887482772012274	1.348632276058197
50.0	0.0013402535029676192	-0.0005688709181131934	1.3464115262031555
50.0	0.0011569337251278076	-0.000680517467270398	1.3448878526687622
50.0	0.0013548914316144488	-0.0006787108655593027	1.3394073843955994
50.0	0.0012848331209813191	-0.0007264630970684317	1.3371065258979797
50.0	0.0016087099139149993	-0.0006515332605266423	1.3297778964042664
50.0	0.0014292745139043665	-0.0006936090285117603	1.3309763669967651
50.0	0.0012624515421925209	-0.0007516149105253505	1.33466237783432
50.0	0.0014415623304773017	-0.0007262967597364455	1.3312410116195679
50.5	0.0016705390116341812	-0.0006602545872504777	1.3252750635147095
50.0	0.0017283622364211806	-0.0006465506239028624	1.3289352655410767
50.0	0.0019892754740971027	-0.0005234995718572007	1.3295004963874817
50.0	0.002047019278212989	-0.0004998120421239149	1.334460198879242
50.0	0.0020260178334956997	-0.0005216295330358019	1.3452461957931519
50.0	0.00198768077475698	-0.0005838613150695446	1.3131163716316223
50.0	0.0015105899251059924	-0.0007743150471004852	1.3200008869171143
50.0	0.001525235057848555	-0.000774319561581126	1.2999797463417053
50.0	0.001007388264444699	-0.0008678788775073156	1.3155511617660522
50.0	0.0010743060457946237	-0.0008630585709039908	1.30208820104599
50.0	0.001150049853659739	-0.0008542305843505882	1.2887960076332092
50.0	0.001197782184396251	-0.0008370526139662812	1.289766550064087
50.5	0.0009637980563344285	-0.000862528661248427	1.3097185492515564
50.5	0.00025718342757503323	-0.0008325168306957165	1.3155498504638672
59.0	0.00039839327276226707	-0.0008563163933064156	1.2145473957061768
63.0	0.00036217453166478993	-0.0008535396401036902	1.1788201332092285
66.5	0.00036686658938689024	-0.0008573616025977554	1.1550061702728271
68.0	0.00028430768358141145	-0.0008431379739343517	1.1407645344734192
