acc	dc0_val	dc1_val	loss
50.0	0.4098836271959109	0.48551970287144797	0.6877422332763672
50.0	0.35186021442149573	0.430094442696489	0.6845990419387817
50.0	0.30643220653191283	0.3772289740418118	0.6815633773803711
50.0	0.2770485822961327	0.3365337838435674	0.6784141659736633
50.0	0.25805450285433523	0.30467327477649353	0.6750112771987915
50.0	0.24585918741562754	0.27804244935419536	0.6713827252388
51.0	0.2363986702075916	0.2563061322890925	0.6676495671272278
57.0	0.22622939491754615	0.23744713557375205	0.663628339767456
62.0	0.2157024713722639	0.22174341099870482	0.6593536734580994
66.0	0.2053084170879184	0.20910584254205244	0.6548608541488647
69.0	0.19540610684621584	0.19782098434807757	0.6500658392906189
72.0	0.18632541543129774	0.18707101503484808	0.6449306607246399
75.0	0.178604698192962	0.17752455118558225	0.6394028663635254
76.0	0.1723273701532297	0.16926502376789912	0.6334850788116455
78.0	0.16736763589935474	0.16224668822526284	0.6271862387657166
79.0	0.16350182094046345	0.1563487345076987	0.6205111742019653
80.0	0.16045629259751415	0.1514950433231243	0.613517165184021
81.0	0.15802211835353208	0.14744659095125123	0.6062102913856506
81.0	0.15607446418549564	0.14412717771429512	0.5984400510787964
81.0	0.15431884353555844	0.14127151460884407	0.590340256690979
81.0	0.15273990079658173	0.13880426831318657	0.5818606019020081
80.0	0.1513013546159536	0.13663055806268748	0.5730457901954651
81.0	0.14998662408114447	0.13471847514063487	0.5639400482177734
81.0	0.14878319598046813	0.132953697094563	0.5545658469200134
81.0	0.14769842990651616	0.1313183944719017	0.5449498295783997
81.0	0.14663816071957167	0.12981459127525832	0.5352293848991394
81.0	0.14572535993819635	0.1284430119578495	0.5253625512123108
81.0	0.14490246817402638	0.12721606328327606	0.5153868794441223
82.0	0.1441829437040569	0.1261307336875562	0.5053462386131287
82.0	0.14357910178743402	0.1252037977550209	0.49529218673706055
82.0	0.14313707693140468	0.12441844134784216	0.48526498675346375
82.0	0.14275563785526013	0.12374553918469068	0.4753100872039795
82.0	0.14242602050841582	0.12318214713731962	0.46549105644226074
82.0	0.14217971378450708	0.12271924696033733	0.4557173550128937
82.0	0.14199928000047346	0.12233463308193779	0.4459827244281769
82.0	0.14192169893118034	0.12200349313495287	0.4364878833293915
82.0	0.1418583275977354	0.12175250299350562	0.4272118806838989
82.0	0.1418559724144489	0.12157405235364052	0.4183123707771301
82.0	0.1419092750481432	0.12147578761904398	0.4097931683063507
82.0	0.14205144464245847	0.121432545495467	0.40168002247810364
