acc	dc0_val	dc1_val	loss
50.0	0.3449126061240577	0.36734773520688124	0.6921748518943787
50.0	0.269462680911904	0.266202230372162	0.6916393041610718
50.0	0.22803720567224908	0.2169430306451062	0.690900444984436
50.0	0.20445645707458066	0.19180594689946073	0.6900306940078735
50.0	0.1898935440265227	0.17756020978072884	0.6889862418174744
51.0	0.18090337876469523	0.16863554805169673	0.6878747940063477
70.0	0.17516240156071278	0.16335125908736542	0.6866921782493591
87.0	0.17171328789039647	0.15995488697189228	0.6854521036148071
91.0	0.1696822989223114	0.15686455439976896	0.6840282082557678
92.0	0.16822469619521266	0.15429414448737538	0.6825656890869141
92.0	0.167049916471074	0.1524870907676513	0.6810059547424316
91.0	0.1660375240863414	0.15130692564584367	0.6793575882911682
89.0	0.16511160605060385	0.15039835982835686	0.677615225315094
87.0	0.1642676105552995	0.14957177076770653	0.6757705211639404
87.0	0.16353923342036408	0.1488139220229264	0.673818826675415
86.0	0.16292790295764056	0.14815637106992743	0.6717512607574463
87.0	0.16239610730793996	0.14758142301083937	0.6695634126663208
88.0	0.16194320319409855	0.14710177836503374	0.6672400236129761
90.0	0.16155071540738467	0.14669339508732343	0.6647917628288269
91.0	0.16120135703880187	0.1463299472673434	0.6622246503829956
91.0	0.16089682422980955	0.14599938169421772	0.659518301486969
90.0	0.16062430071665737	0.14570547686234783	0.6566894054412842
88.0	0.16038738944479927	0.14544350939352485	0.6537496447563171
86.0	0.16017565763505862	0.14522272573958303	0.6506931781768799
85.0	0.16000106037163525	0.14504262992280365	0.647484540939331
85.0	0.15985874371598705	0.14489844928060747	0.6441113352775574
86.0	0.15973737886427197	0.1448031821443041	0.6405971050262451
87.0	0.1596390084545948	0.14470968123551817	0.6369515657424927
86.0	0.1595609120082589	0.1446369912070335	0.6331372261047363
86.0	0.15950176223473758	0.1445799703047272	0.6291374564170837
86.0	0.15944537888430227	0.14454116990913218	0.6249735951423645
87.0	0.15942106825726549	0.14452097489233293	0.6206433176994324
88.0	0.15940372372189568	0.14452000129054815	0.6161618828773499
88.0	0.1593983018063851	0.14452668354212841	0.6115151643753052
88.0	0.1594164820223042	0.14453848211923714	0.6067151427268982
88.0	0.15943163991291062	0.14456590619014514	0.6017309427261353
89.0	0.15946237145259912	0.1446032203700073	0.5965482592582703
90.0	0.15950583608926977	0.1446393391923847	0.5911856293678284
90.0	0.15955269551405288	0.144689968103747	0.5856389999389648
90.0	0.15961333497070007	0.14474427437564347	0.5799331068992615
90.0	0.15967646257436935	0.14481633795411794	0.5740510821342468
90.0	0.1597538755234778	0.1449003282531447	0.5679833292961121
