acc	dc0_val	dc1_val	loss
50.0	0.17959478609916377	0.17591692882240198	0.6928108930587769
61.0	0.09149674695327409	0.08057747560442773	0.692151665687561
68.0	0.04743977332492707	0.038238223205138866	0.6914438605308533
50.0	0.02717897865517996	0.019901864291992644	0.6906799674034119
50.0	0.017152677045440327	0.011110192733356521	0.6899526715278625
50.0	0.011756966587139574	0.006487946325900682	0.6891428828239441
50.0	0.008693833149125793	0.0038743967497452264	0.6882411241531372
50.0	0.006861651470845849	0.002343007506489511	0.6872320771217346
50.0	0.005737230553885566	0.0014306303216261246	0.6861016154289246
50.0	0.005019433113151932	0.0008648256005002082	0.6848413348197937
50.0	0.004558403343121397	0.0005044235217760648	0.6834448575973511
50.0	0.0042622831207047235	0.00027377281942665807	0.6819048523902893
50.0	0.004057853930189375	0.00012603004049949057	0.6802146434783936
50.0	0.0039056628718373595	2.533792805116476e-05	0.6783656477928162
50.0	0.003794910467533139	-4.6727012167752864e-05	0.6763612627983093
51.0	0.0037167075219161007	-9.792623094416639e-05	0.6741940975189209
52.0	0.0036503173675997303	-0.00013282071333998717	0.6718669533729553
54.0	0.0035836760824355628	-0.0001593486003058738	0.6693729758262634
56.0	0.0035236595381902447	-0.00018302235465387357	0.6667028069496155
58.0	0.00346442858214263	-0.00020156960764390434	0.663855254650116
60.0	0.0034122512971118727	-0.00021697301821487725	0.6608300805091858
61.0	0.0033588666605934995	-0.00023078408656021504	0.6576355695724487
63.0	0.0033104961995334865	-0.00024258956564601427	0.6542869210243225
64.0	0.0032670684933766214	-0.0002554568382241934	0.6508066058158875
66.0	0.003226393869825776	-0.00026892761186091173	0.6472025513648987
67.0	0.003192309407826598	-0.0002823354906658178	0.6434685587882996
67.0	0.0031621868671145473	-0.00029527819320852546	0.6396054625511169
68.0	0.0031343153477285586	-0.000307615786259022	0.6356242299079895
69.0	0.0031088614170294107	-0.0003191738286776678	0.6315333843231201
70.0	0.0030867940490737944	-0.0003295987645645848	0.6273312568664551
70.0	0.003068581800866789	-0.00034011171191694844	0.6230235695838928
71.0	0.003052693038328523	-0.00034996469836243534	0.6186150908470154
71.0	0.0030362264309130743	-0.00035972132475005526	0.6141133904457092
72.0	0.0030212789223156107	-0.0003692600274402609	0.6095274686813354
72.0	0.003006396452892305	-0.0003777593251159884	0.6048661470413208
72.0	0.002990764881097538	-0.0003856824538425243	0.6001396775245667
72.0	0.0029760066734679257	-0.00039282288002606865	0.5953570008277893
72.0	0.0029632702051817414	-0.0003994717740007376	0.5905413627624512
73.0	0.002952660249597026	-0.00040596568815909746	0.5857058167457581
73.0	0.0029426002215489316	-0.0004120100045557534	0.5808659791946411
73.0	0.00293268601920948	-0.0004175158245833539	0.5760380029678345
73.0	0.0029234987564561565	-0.0004222828484991948	0.5712460279464722
73.0	0.0029151250922032977	-0.0004266600602655999	0.5665037035942078
73.0	0.0029074185822187426	-0.00043064089165836984	0.5618326663970947
74.0	0.002900347521904658	-0.00043427628192526995	0.5572576522827148
74.0	0.0028941614995671174	-0.00043746166485284123	0.5527946949005127
74.0	0.0028885374253658207	-0.0004403550773231169	0.5484668016433716
74.0	0.0028836726291205975	-0.00044302218430128344	0.5442979335784912
74.0	0.0028793344616106675	-0.00044538588271151317	0.5402957201004028
74.0	0.0028756270092708865	-0.00044748454045637925	0.5364841818809509
74.0	0.0028727236888422447	-0.00044947763512501345	0.5328776836395264
74.0	0.0028703210336003086	-0.0004513685200439197	0.5294910073280334
74.0	0.0028684710030139433	-0.00045312319482560345	0.5263292193412781
74.0	0.002867148576768075	-0.0004548169740717548	0.5234014391899109
74.0	0.002866188318673894	-0.0004564859538258915	0.5207129120826721
74.0	0.0028655211998583523	-0.0004581447841662947	0.5182639956474304
74.0	0.0028650497481320287	-0.00045987479273193834	0.51605224609375
74.0	0.0028647172569983208	-0.0004617713011007114	0.5140665173530579
75.0	0.0028645161732422457	-0.0004638501064070083	0.5122957825660706
75.0	0.0028641329533918825	-0.00046606179700321915	0.5107278823852539
75.0	0.0028636838869514993	-0.00046840532266452403	0.5093512535095215
75.0	0.002863059126455223	-0.0004710491674261669	0.5081452131271362
75.0	0.002862176557561868	-0.00047398223045186144	0.5070805549621582
75.0	0.002861082026507256	-0.00047715420400172337	0.5061514377593994
75.0	0.0028595689635867844	-0.0004805148160349474	0.505327045917511
75.0	0.002857721988885319	-0.00048415364468436766	0.5045857429504395
75.0	0.0028554578168316588	-0.0004880781360248609	0.5038982629776001
75.0	0.0028527961151142973	-0.0004922282442555939	0.503237783908844
75.0	0.002849704783733241	-0.000496730630010718	0.5025845766067505
75.0	0.0028460033393045104	-0.0005016026566231443	0.5019044280052185
75.0	0.00284162810215415	-0.0005067144000547842	0.5011662244796753
75.0	0.00283672613881633	-0.0005120499515747451	0.5003747940063477
75.0	0.0028310985842107043	-0.0005176791159617639	0.49950680136680603
76.0	0.0028250186951857986	-0.0005235525087098062	0.4985332787036896
76.0	0.0028183690759764272	-0.0005296673374377609	0.4974265694618225
76.0	0.002811204499438624	-0.0005359066667926322	0.4962080419063568
76.0	0.0028034890993274284	-0.0005423312697980283	0.4948415458202362
76.0	0.0027953896158962907	-0.0005488600262124451	0.49334126710891724
76.0	0.002786901023808456	-0.0005555479029654765	0.4916980266571045
76.0	0.0027779856730235086	-0.0005623733432113529	0.48992690443992615
76.0	0.0027687659293335783	-0.0005691554487923609	0.488028883934021
76.0	0.0027593896053987603	-0.000575954706504417	0.48599863052368164
76.0	0.0027497049354575057	-0.0005826779007401222	0.4838520884513855
76.0	0.0027399359526726072	-0.0005893270923986053	0.48159223794937134
77.0	0.0027302948232218105	-0.0005958698497442892	0.47920340299606323
77.0	0.0027205142723473134	-0.0006022659182309134	0.47672975063323975
77.0	0.002710814987621697	-0.0006084647560106917	0.47417476773262024
77.0	0.0027011369582741174	-0.0006144701077977784	0.47156497836112976
77.0	0.002691709593860325	-0.0006202174380900966	0.46889716386795044
77.0	0.0026825548431843945	-0.000625764541007114	0.46617934107780457
78.0	0.0026735990387811636	-0.0006309857063058914	0.4634496867656708
78.0	0.0026648273867235636	-0.0006359424664781067	0.46069100499153137
78.0	0.0026564886480819694	-0.0006407033863664483	0.45793256163597107
78.0	0.002648491854465443	-0.000645020783409855	0.4551769495010376
78.0	0.002640879402188345	-0.0006490708796942986	0.45243459939956665
78.0	0.00263356745875233	-0.0006528586045560007	0.449714332818985
78.0	0.0026268746631146894	-0.000656279188806013	0.44702163338661194
78.0	0.002620436843341299	-0.0006593892194189653	0.4443671405315399
79.0	0.002614570478700695	-0.000662153181920477	0.4417599141597748
79.0	0.002609030925770262	-0.0006645690330767974	0.4391917884349823
