acc	dc0_val	dc1_val	loss
50.0	0.16921700040400128	0.19779262924074817	1.3886275887489319
50.0	0.08925307890303863	0.10466632868813341	1.3884065747261047
50.0	0.06065113258394247	0.07354212658021425	1.387796401977539
50.0	0.04790504179424222	0.057176515999453816	1.3872960805892944
50.0	0.04043190468477683	0.04706700171711487	1.3865970969200134
50.0	0.034619343065038756	0.04041113616001693	1.3860002160072327
50.0	0.030049864691489313	0.03506832031508047	1.3849619626998901
50.0	0.027408169778410554	0.03200497979666038	1.3838151693344116
50.0	0.025714103945734552	0.029758941982951353	1.3827031254768372
50.0	0.02403263183636952	0.02755822426321692	1.381502628326416
50.0	0.022466903536368814	0.02555462671015192	1.380240261554718
50.0	0.0210115233084155	0.02366515555751366	1.378768503665924
50.0	0.019801021699459846	0.02214896362652773	1.377082109451294
50.0	0.018745661070689677	0.020866918914068458	1.3751627802848816
50.0	0.017750845414293163	0.01963849247501641	1.3727898001670837
50.0	0.01701906742949037	0.01886502935936982	1.3701753616333008
50.0	0.01646481644083834	0.018381263592110404	1.3673492074012756
50.0	0.01596018738913782	0.01791844170435444	1.364241361618042
50.5	0.015563616056992385	0.017542297775976292	1.3604881167411804
50.5	0.015378218535143066	0.017368633605559788	1.3563695549964905
51.5	0.01535189886237388	0.017459280284265084	1.3512027263641357
53.0	0.01537023435428055	0.01758854704449294	1.3469504117965698
53.5	0.015323341465255904	0.01758542985800575	1.34235417842865
54.0	0.015238791634217012	0.017473088474158845	1.3381189107894897
55.0	0.015305442313404468	0.017596172584644097	1.3335132598876953
56.0	0.015355173539379405	0.017675216916143238	1.3279955387115479
57.5	0.015310342407369455	0.017581983045107333	1.3220326900482178
58.5	0.0153416620085072	0.017614149008188064	1.3164376020431519
59.5	0.01541967387003547	0.01772923372768143	1.311169683933258
60.5	0.015452289479934716	0.017768144162139326	1.3059998154640198
61.0	0.015464120841896568	0.017738045147429545	1.300748348236084
61.5	0.015511847879959595	0.017718460347728334	1.2957985401153564
62.0	0.01564276119072407	0.017793452939842087	1.2917869091033936
62.5	0.015825636986160043	0.017918847171105437	1.2888126373291016
63.0	0.015954701072658995	0.01792958783007594	1.286507785320282
63.5	0.016090219348502164	0.017915434809450414	1.2849891185760498
63.5	0.016165182691327357	0.017762583567665982	1.2840116620063782
64.0	0.01619302660044471	0.01752876416040771	1.2839597463607788
64.0	0.016125359852266312	0.017138716145383454	1.2848151326179504
64.5	0.015934364220143705	0.01655751875042403	1.2865062355995178
64.5	0.01547214608027069	0.01556419415980119	1.2893730998039246
63.5	0.014893421256022967	0.014370487795101033	1.294827401638031
63.0	0.014305672342187228	0.01309888384537893	1.3026925921440125
63.5	0.013910259831793219	0.01206298132655066	1.303087055683136
64.0	0.013643788627544583	0.011124892422334857	1.3009318113327026
63.5	0.013487174275931069	0.010208421907574839	1.3017733693122864
63.5	0.013547326503475586	0.009475188486646	1.306309700012207
63.0	0.013970170748127236	0.009110753574705938	1.3127754926681519
63.5	0.014326652965862073	0.009098404045682854	1.313248872756958
63.5	0.014793448408324706	0.009180589083779635	1.314433217048645
63.0	0.015427961397189091	0.009391290319959805	1.3187069296836853
62.5	0.016205790578348013	0.009745995299237493	1.3211545944213867
63.0	0.017103087572522033	0.010236613234811428	1.3190998435020447
63.0	0.018163033034829405	0.010878426928804735	1.3162872195243835
62.5	0.01936827785773064	0.011658921836880323	1.3138458132743835
62.5	0.020703672844861784	0.012568672319977957	1.3119822144508362
63.0	0.022137252224916318	0.013592700791829828	1.3093977570533752
